acc,diceScore,epoch,trainLoss,valLoss
89.94,0.3233010053634,0,0.4950115462696111,0.6946091011718467
89.86,0.4682734906673,1,0.40204725276540826,0.6925071897330107
89.36,0.6112201809883,2,0.35871079840041975,0.7052652129420528
89.84,0.3903315067291,3,0.3286619109136087,0.6895952622095743
91.01,0.5785189867019,4,0.3009956164492501,0.6896000107129415
90.62,0.5199005007743,5,0.2789788488988523,0.6892438862058852
91.33,0.5944136381149,6,0.2631665444760411,0.6881002651320564
91.33,0.6584864854812,7,0.24745870588554275,0.6931237843301561
91.70,0.6610457301139,8,0.23730401225663997,0.6902464495764838
91.94,0.6185417771339,9,0.22510873747092705,0.6846364515799063
92.32,0.6209304928779,10,0.21609803565122462,0.6818322473102145
92.07,0.6537598371505,11,0.20990785694232694,0.6863145099745857
92.47,0.6916435360908,12,0.2028560065836818,0.6862782703505622
92.62,0.6273781061172,13,0.1955727035248721,0.6795818916073552
92.16,0.5948275327682,14,0.19514502695313207,0.6812390707157276
92.93,0.6545433402061,15,0.18668398509422937,0.6789472544634784
92.02,0.5806697010993,16,0.18130162234107652,0.6814579632547166
92.94,0.6976905465126,17,0.17771911358943693,0.6825124930452418
92.84,0.6328724622726,18,0.1750160170098146,0.6779931651221381
93.38,0.6898912787437,19,0.17045793778918408,0.6779988430164479
93.23,0.7148357033729,20,0.16828376082358537,0.6816727519035339
93.30,0.6541332006454,21,0.16533011273929366,0.6757697970778854
93.10,0.6654281020164,22,0.16262834767500559,0.6784145787910179
93.63,0.7196993827819,23,0.16034738747058092,0.6782737749594229
93.66,0.7209003567695,24,0.15627403239961024,0.6782657084641633
92.58,0.5905031561851,25,0.1527783021468807,0.6777088112301297
93.47,0.7341488599777,26,0.1527128643873665,0.6814653189093979
93.74,0.7160260081291,27,0.14967173020596858,0.6768942409091525
93.48,0.6696007251739,28,0.1476100086475964,0.675223257806566
93.91,0.7224413752555,29,0.14346787712916179,0.6760339273346795
92.92,0.6318907141685,30,0.14328268880921383,0.6772341573679889
94.48,0.7613131999969,31,0.14158090190203101,0.6746651419886837
93.51,0.6684015393257,32,0.1375719395086721,0.674927415671172
94.50,0.7591622471809,33,0.13350263237953186,0.6743469127902278
94.35,0.7595759630203,34,0.1327055231840522,0.6757263585373208
94.33,0.7228984832763,35,0.13127546688472783,0.6719957788785299
94.51,0.7757703065872,36,0.13264743452546773,0.6762173352418123
94.54,0.7414189577102,37,0.13004942562569072,0.6717914784396136
94.80,0.7688715457916,38,0.12497008364233705,0.6722709249567103
94.95,0.7696938514709,39,0.12229868652368034,0.6706326736344231
94.46,0.7325431704521,40,0.12097034603357315,0.6716086290500782
94.68,0.7548344135284,41,0.1191938044158397,0.671919012511218
94.74,0.7640646100044,42,0.11721373811640122,0.6720917048277678
94.64,0.7424010038375,43,0.11573661380895862,0.6711510331542404
94.98,0.7624645829200,44,0.11357100942620525,0.6695644369831791
94.51,0.7331081032752,45,0.11293852791466095,0.6712795363532172
94.46,0.7167103290557,46,0.11363317810550884,0.6703580286767747
95.18,0.7835138440132,47,0.11009325011184921,0.6699010641486557
95.11,0.7585979700088,48,0.10540579507748286,0.6680455274052091
95.64,0.8068071603775,49,0.1053104665544298,0.6680362202503063
95.83,0.8120852112770,50,0.10557588051866602,0.6669099065992568
95.32,0.7954359650611,51,0.10292341191045663,0.6701725875889813
95.55,0.8143770694732,52,0.10378590443482001,0.6702652904722426
94.98,0.7718750238418,53,0.1014601321959937,0.6704334771191632
95.79,0.8079994320869,54,0.10069941908673004,0.6667762244189227
95.38,0.7840975522994,55,0.09812524587053943,0.6678826875156827
95.14,0.7631331086158,56,0.0943845865075235,0.6679587894015842
96.05,0.8214918375015,57,0.09515386699112477,0.6656400782090647
95.36,0.7827867865562,58,0.09491695384322493,0.667887149033723
95.76,0.8146668076515,59,0.0928235172673508,0.667759809229109
95.65,0.8060713410377,60,0.09239891878570672,0.6677866909239027
95.40,0.7870409488677,61,0.0911346531852528,0.6679389388472946
96.05,0.8241285681724,62,0.08890770196362778,0.6659993065728081
96.13,0.8312664628028,63,0.08896601955509847,0.666007399559021
96.09,0.8241191506385,64,0.08449619232366483,0.665466202629937
94.70,0.7303045392036,65,0.0865440144100123,0.6689579332316363
95.52,0.7868519425392,66,0.08650104601488069,0.6665377925943445
95.45,0.7861989140510,67,0.08408105307845054,0.6671777146833914
96.28,0.8428508043289,68,0.08448810685701945,0.666416550124133
96.06,0.8241403698921,69,0.08188968455349957,0.6657430110154329
96.08,0.8388674259185,70,0.08674340764129604,0.6680761487395676
96.36,0.8432846069335,71,0.08050289656966925,0.6652814017401801
96.13,0.8422346711158,72,0.0790857386395887,0.6680849702269943
95.93,0.8217031955718,73,0.08041386713308317,0.6671399606598748
96.21,0.8353381156921,74,0.080027234154167,0.6656824239978084
96.23,0.8337141871452,75,0.07606948353350163,0.6651655038197836
95.14,0.7641806006431,76,0.07578639248041091,0.6677779974760832
96.10,0.8332652449607,77,0.07586381222224897,0.6666129098998176
95.94,0.8217292428016,78,0.07434244315933299,0.6666045409661753
95.61,0.7949598431587,79,0.07118439619187955,0.6667106946309408
96.36,0.8427600264549,80,0.07462669570964796,0.6650115251541138
95.72,0.7978388667106,81,0.07189079601731566,0.6658469747613978
96.46,0.8406208753585,82,0.07017738372087479,0.6635834707154168
95.61,0.7992066144943,83,0.07331056868726457,0.6669396603548968
96.01,0.8154541254043,84,0.07425981449584167,0.665104936670374
96.07,0.8288596868515,85,0.06836654387276482,0.6663853680645978
96.65,0.8562602996826,86,0.06852080541904326,0.6642428349565577
96.69,0.8567448854446,87,0.0714058665972617,0.6636152775199325
96.78,0.8626059889793,88,0.07042189956539208,0.6635434473002398
96.22,0.8289733529090,89,0.06798450421128008,0.6644714253920095
96.42,0.8429516553878,90,0.06443535822823092,0.6645013535464251
96.56,0.8498019576072,91,0.06613781037567942,0.6639383346946152
96.15,0.8385767936706,92,0.06732659428207963,0.6672400545190882
96.44,0.8385079503059,93,0.06437878314129732,0.6633298397064209
96.48,0.8468967676162,94,0.06365697206584392,0.6643265905203642
96.13,0.8309310674667,95,0.06437749553609777,0.6658641541445697
96.72,0.8617051243782,96,0.0649695243962385,0.6641820382188868
96.54,0.8450160622596,97,0.06272818965630399,0.663410383242148
96.78,0.8597580790519,98,0.05852751909858651,0.6629405750168694
96.49,0.8497112393379,99,0.0623896751138899,0.6648196401419463
96.86,0.8657372593879,100,0.06104814005946672,0.6628849881666677
96.37,0.8373963236808,101,0.06163246194935507,0.6640676414525067
96.13,0.8217689394950,102,0.06108857270468165,0.664261868706456
96.52,0.8442298173904,103,0.05914131162205228,0.6634913484255472
96.30,0.8368607759475,104,0.06190320369959981,0.6650001583275972
96.79,0.8591421246528,105,0.058552240331967674,0.6626149548424615
96.96,0.8638073205947,106,0.05643832217901945,0.6614574480939794
96.54,0.8431790471076,107,0.05844511050317022,0.6628995802667406
96.76,0.8601294159889,108,0.05797550858308872,0.6631987713001393
96.94,0.8627014756202,109,0.0574725190591481,0.6615618268648783
96.93,0.8680469989776,110,0.055495287878093894,0.6626583227404842
96.68,0.8561615347862,111,0.057067941701798526,0.6636658642027113
97.01,0.8713556528091,112,0.05486349782182111,0.6623530365802623
96.90,0.8652756810188,113,0.05491407367366331,0.6625419082464995
96.57,0.8473315238952,114,0.056772671846879855,0.6633435311140837
96.75,0.8556696176528,115,0.05467119624976207,0.6626428233252631
96.70,0.8514412045478,116,0.0526197433333706,0.6624103453424242
96.86,0.8637216687202,117,0.05409006736482735,0.6627324091063606
96.96,0.8645136356353,118,0.053521196375152576,0.6612923608885871
96.78,0.8582714200019,119,0.05258267605677247,0.662529468536377
95.69,0.8007647395133,120,0.052795128620885035,0.6664027880739283
96.64,0.8518176078796,121,0.058459889557626515,0.6630529275646916
97.01,0.8659580349922,122,0.05284658526242883,0.6610849499702454
96.65,0.8503260612487,123,0.05181713497128199,0.6628440662666604
97.03,0.8738170266151,124,0.05430740076634619,0.6623885190045392
96.52,0.8435912132263,125,0.05568840471958673,0.663296088024422
96.72,0.8523627519607,126,0.053681262751558316,0.6621601890634607
96.65,0.8558342456817,127,0.05216681889982687,0.6638660033543905
96.97,0.8664125800132,128,0.04848138874189721,0.6617086463504367
96.76,0.8556359410285,129,0.04640137907807474,0.6623274441118594
96.49,0.8438284993171,130,0.04891493343920619,0.6636492080158658
96.57,0.8451474308967,131,0.05022940976131293,0.6630184495890582
96.51,0.8432303667068,132,0.050299774631168005,0.6630814009242587
97.11,0.8732892274856,133,0.04905368789547571,0.6612064816333629
96.66,0.8503422141075,134,0.04723770795734944,0.6626358164681329
96.67,0.8517323136329,135,0.047934839967638254,0.6627505708623815
96.75,0.8562636971473,136,0.04673536461605518,0.6625069578488668
97.32,0.8834289312362,137,0.046122072333538974,0.6603158359174375
97.00,0.8691938519477,138,0.04871994132796923,0.6617155649043895
97.34,0.8832968473434,139,0.0485518595583185,0.6602429659278305
97.23,0.8784888386726,140,0.04631167550191835,0.6606302857398987
96.81,0.8580647706985,141,0.043500380832012055,0.6619814457716765
97.26,0.8819848299026,142,0.04525679151562077,0.6609934347647207
96.23,0.8264986276626,143,0.04475127557223594,0.6639595870618467
96.91,0.8613880276679,144,0.04337290511466563,0.6616041086338185
95.91,0.8033885359764,145,0.043908223354568086,0.664719612510116
97.19,0.8798175454139,146,0.047570741149010484,0.6614448516457169
97.27,0.8804655075073,147,0.043599755537730676,0.6603148601673268
97.32,0.8863859772682,148,0.042748572235858,0.6611075511685124
96.96,0.8726511597633,149,0.043465948680898654,0.6630023850335015
96.76,0.8549950718879,150,0.04358469729346258,0.6621664630042182
97.00,0.8724573254585,151,0.043413855256167824,0.66241780033818
97.02,0.8704296350479,152,0.04510740815075459,0.6615987707067419
97.19,0.8754936456680,153,0.04217159991256065,0.6602482023062529
97.47,0.8911227583885,154,0.04113403895731877,0.6599355340003967
97.49,0.8914973139762,155,0.04154992075981917,0.6596117704002945
97.21,0.8796579837799,156,0.041684395650884616,0.660884490719548
97.06,0.8700973987579,157,0.0452964065975889,0.6612468538460908
97.23,0.8808466196060,158,0.04207442435263484,0.661077082157135
97.42,0.8914516568183,159,0.039290855569695984,0.6607857942581177
97.02,0.8689445853233,160,0.039659627799496604,0.6613439012456823
97.19,0.8793396949768,161,0.03951038678901063,0.6613795602763141
97.48,0.8917317390441,162,0.040561350286696794,0.6599793699052598
97.25,0.8839457035064,163,0.03973430503780643,0.6614446375105116
97.19,0.8794368505477,164,0.040007915899709416,0.6612968246142069
96.57,0.8435168862342,165,0.03971543589054986,0.6627082648100676
96.97,0.8647856712341,166,0.03977024527611556,0.6611356867684258
97.33,0.8859335780143,167,0.04141139994478888,0.6606274534154821
97.22,0.8778623938560,168,0.04023078287503234,0.6605139440960355
96.95,0.8639759421348,169,0.040036880721648536,0.6612850251021208
97.20,0.8785620331764,170,0.04056147116891764,0.6607877148522271
97.32,0.8854782581329,171,0.039895829623910015,0.6606727264545582
97.25,0.8784397244453,172,0.03775178394452841,0.6600725054740906
97.36,0.8901060223579,173,0.03845307922542647,0.6613615353902181
97.18,0.8788839578628,174,0.03748492950021669,0.6612302241501985
97.29,0.8834668397903,175,0.041068113460722894,0.6608398733315645
97.50,0.8903414011001,176,0.038191558741447,0.659255153603024
97.17,0.8743721842765,177,0.03766211198159942,0.6607211188033775
97.17,0.8768759965896,178,0.03986675235339337,0.6611993070001956
97.40,0.8885109424591,179,0.035146025095686866,0.6603559586736891
97.39,0.8862785100936,180,0.03461041380823762,0.6599933990725765
97.62,0.8986228704452,181,0.03283098510776957,0.6595380637380812
97.29,0.8821821212768,182,0.03472108283528575,0.6604300715305187
97.55,0.8940193057060,183,0.03655249183928525,0.6590973712779857
97.18,0.8755930066108,184,0.036372187098971116,0.6605634777634232
97.27,0.8806264996528,185,0.03874985485648116,0.6603596872753568
97.26,0.8798032999038,186,0.035648246830398286,0.6604712473021613
97.26,0.8787957429885,187,0.035229814445806876,0.6603090476106714
97.37,0.8836070895195,188,0.033981589738417556,0.6597010316672148
97.39,0.8848158121109,189,0.036842733035209005,0.659541180840245
97.38,0.8835467696189,190,0.034875115345197695,0.6595034797986349
97.30,0.8802602887153,191,0.033553022166921034,0.6600312767205415
97.22,0.8760128021240,192,0.036907634076972805,0.6601958142386543
97.35,0.8850988745689,193,0.0345181865548646,0.6603810058699714
96.68,0.8499136567115,194,0.03393685986736306,0.6625956385223953
97.28,0.8815598487854,195,0.03557460755109787,0.6601827409532335
97.46,0.8935492634773,196,0.03665323381277698,0.6608426438437568
97.60,0.8972269296646,197,0.033748483164580886,0.6594113906224569
97.41,0.8899336457252,198,0.03477596162162997,0.6604065100351969
96.56,0.8421364426612,199,0.034468185639491784,0.6625123884942796
97.29,0.8823745250701,200,0.036858174277262554,0.6605677648826882
97.51,0.8936945796012,201,0.03157766147827109,0.6598247135127032
97.23,0.8767927289009,202,0.03337155053116105,0.6601341521298444
97.14,0.8724995851516,203,0.03305290795483247,0.6607152974164044
97.55,0.8927691578865,204,0.03478321539996951,0.6593842109044393
97.59,0.8956838846206,205,0.031810493346441676,0.6592369300347788
97.30,0.8796751499176,206,0.032238916804393135,0.6599828667110867
97.37,0.8823353052139,207,0.0323096904558716,0.6595502848978396
96.74,0.8560988306999,208,0.03396343720938872,0.662593667153959
97.65,0.8983758091926,209,0.033066525693155,0.6589810804084495
97.60,0.8955454230308,210,0.03191717646809088,0.659176336394416
97.48,0.8896775245666,211,0.03274297138193139,0.6594232033800196
97.42,0.8882353305816,212,0.03398312724850796,0.6598480829486141
97.33,0.8830612897872,213,0.03232284985413706,0.659850745289414
97.54,0.8913497328758,214,0.0340857110503647,0.6590447183008548
97.45,0.8880004286766,215,0.03204162765501274,0.6595786412556967
97.39,0.8845316767692,216,0.030888742387846665,0.6596982545322843
97.41,0.8876751661300,217,0.032106188074168235,0.6602034921999331
96.80,0.8531565070152,218,0.03514818798026277,0.6615952253341675
97.09,0.8718599677085,219,0.031453602498880136,0.6611405434431853
97.39,0.8825829029083,220,0.030658725028236706,0.6591540906164381
97.28,0.8804123401641,221,0.03051085402775142,0.6601339622780129
97.72,0.9007258415222,222,0.03175596143463971,0.6584455260524044
97.39,0.8836902976036,223,0.030581757115821045,0.6593824823697408
97.40,0.8866974711418,224,0.03011800572965984,0.6597936043032894
97.55,0.8922404050827,225,0.032786972924239106,0.6590263777308993
97.11,0.8700836300849,226,0.03126453089148358,0.6603421436415778
97.17,0.8758109211921,227,0.02918470416356016,0.660826356322677
97.69,0.9013005495071,228,0.02924877222351454,0.6590153000972889
97.58,0.8955653905868,229,0.029764964055545903,0.6590882870886061
97.53,0.8916496634483,230,0.02805225659782688,0.6589842924365291
97.61,0.8984583020210,231,0.028970989208944416,0.6594252387682596
97.44,0.8903194665908,232,0.02960020691777269,0.6600703707447758
97.69,0.8991862535476,233,0.03140324574929697,0.6584250419228165
97.18,0.8745275735855,234,0.03135324093616671,0.6601400706503127
97.75,0.9024528861045,235,0.026888780520056135,0.6580345851403696
97.17,0.8762232661247,236,0.031904030970677184,0.6605920239731118
97.29,0.8823764324188,237,0.03249915765115508,0.6604041633782564
97.40,0.8863357901573,238,0.030233943291629355,0.6596796115239462
97.72,0.9012013077735,239,0.027454257977229578,0.6585884005935104
97.39,0.8875175118446,240,0.02778002373977668,0.660155419950132
97.57,0.8931388854980,241,0.027716171729412896,0.6589259770181444
96.89,0.8628439903259,242,0.03092948504275194,0.6620141311928078
97.53,0.8933897614479,243,0.030620331531045614,0.659677732873846
97.59,0.8961371183395,244,0.027734968268002074,0.6591721905602349
97.59,0.8973553180694,245,0.02752443839347473,0.6596615733923735
97.73,0.9014356732368,246,0.027250844821402873,0.6583835129384641
97.47,0.8894831538200,247,0.02748562060986404,0.6592929826842414
97.42,0.8879660964012,248,0.02698140528432473,0.6597239507569207
97.54,0.8934985995292,249,0.026258983166405448,0.659393968405547
97.25,0.8812990188598,250,0.027388072141480667,0.6606596774525113
